X.RPMI	X.Sera	X.Contrib.RPMI	X.Contrib.Sera	X.Contrib	X.GroupContrib	X.color	X.importance
WP_000688492.1	0.785696777591742	-0.857612619824207	TRUE	FALSE	FALSE	RPMI	#388ECC	0.041308462065411
WP_000521533.1	0.835375170372796	-1.07568395825556	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0412735173626266
WP_000626897.1	0.8872841068832	-0.785566122879983	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0412050949865257
WP_000581197.1	0.888818572416417	-0.931018123194196	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0411207479384089
WP_000808968.1	1.07924795703582	-1.03555966488786	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0410858243763725
WP_001123303.1	-0.722101131811386	0.86229211081013	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0410215003486166
WP_129622206.1	-0.859141373165391	0.926016247933075	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0409916841372841
WP_000644391.1	0.944169729431927	-0.915680751375343	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0409905469791152
WP_000702262.1	-0.830104987265244	1.07426497258772	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0409365208863194
WP_000161666.1	-1.01323846571143	0.892873033083415	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0409253617981532
WP_000072627.1	0.684387072839021	-0.8247186561876	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0408352204237772
WP_000379054.1	-0.891049866532789	1.07566796417618	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0407769052798345
WP_000617356.1	0.859581097444434	-0.696351563725165	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0407016478600214
WP_000667269.1	-0.990310128197157	0.91713487328335	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0406967916271074
WP_000069291.1	-0.84455174922701	0.694501920187898	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0406653773154529
WP_000181124.1	0.951493636454731	-0.789636997455437	TRUE	FALSE	FALSE	RPMI	#388ECC	0.040627373344345
WP_000153347.1	0.807295850299512	-0.810960232333038	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0406201231630368
WP_061394055.1	-0.884559190604529	0.792556575518937	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0406139113282606
WP_000974881.1	-0.745797714041512	0.799994048267424	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0406116404675422
WP_000186933.1	0.806071417339761	-0.565735339656582	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0406074740966167
WP_000163737.1	0.857529661192295	-0.86050697260922	TRUE	FALSE	FALSE	RPMI	#388ECC	0.040569592875467
WP_000589549.1	-0.906935892797603	1.18468429226154	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0405265114360999
WP_000865624.1	-0.86759205164482	0.91104901540984	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0405056197365346
WP_001106740.1	0.812093772492459	-0.720992967227463	TRUE	FALSE	FALSE	RPMI	#388ECC	0.040503878972695
WP_000686344.1	0.724336886201865	-0.765100083879724	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0404783021618254
WP_000068176.1	0.819426466269765	-0.635684521046756	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0404095906161791
WP_000046076.1	0.788525209001929	-0.931876030495252	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0403279877350627
WP_000983677.1	0.879122418437501	-0.83957135629301	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0402975318702158
WP_000949467.1	0.883363737306858	-0.60172087339938	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0402897045283998
WP_000992924.1	0.762699567977694	-0.807026319458559	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0402691008842222
WP_000904312.1	0.841359918377311	-0.635030803182048	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0402479602988973
WP_000829632.1	0.843537743217745	-0.951611301031683	TRUE	FALSE	FALSE	RPMI	#388ECC	0.040243769931203
WP_000477989.1	0.860516551489643	-0.824695837749041	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0402418314163106
WP_000151982.1	-0.841538122834067	1.07749381576522	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0401669685920101
WP_000538625.1	0.822724091367312	-0.87367548422507	TRUE	FALSE	FALSE	RPMI	#388ECC	0.040145805867272
WP_000579275.1	0.84583881326261	-0.788598669737979	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0401287582553092
WP_001049165.1	-0.816171337346822	1.10316839781246	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0400764973845567
